,department_Research & Development,department_Sales,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,gender_Male,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,maritalstatus_Married,maritalstatus_Single,education,joblevel,stockoptionlevel,environmentsatisfaction,worklifebalance,jobsatisfaction,jobinvolvement,performancerating,businesstravel,age,distancefromhome,monthlyincome,numcompaniesworked,percentsalaryhike,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,mean_time,attrition
3459,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,4,3,4,3,3,1,27,2,39040,1,15,7,2,7,0,7,7,0
3460,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,4,3,4,2,3,1,32,8,46270,8,17,8,2,1,0,0,7,0
3461,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,3,1,1,2,3,3,3,1,54,14,66740,3,17,9,2,4,2,3,7,0
3462,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,3,4,3,3,3,3,2,33,2,168800,1,14,9,2,9,2,8,7,0
3463,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,3,1,1,1,3,3,3,3,1,43,3,90940,1,12,10,0,10,0,9,7,0
3464,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,5,4,0,4,3,2,2,3,2,38,2,84460,0,14,7,3,6,1,2,7,0
3465,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,2,1,3,3,2,2,3,1,55,9,119160,4,15,35,3,10,1,4,7,0
3466,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,2,1,2,3,1,2,3,1,39,4,98520,0,12,21,5,20,11,10,5,0
3467,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,1,4,3,3,3,3,0,42,10,61510,1,13,20,3,20,3,7,6,0
3468,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,3,4,3,3,3,0,31,14,23020,4,14,13,3,11,4,8,5,0
3469,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,4,1,2,2,2,3,1,3,1,24,5,178610,1,11,4,5,4,1,2,6,0
3470,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,2,1,4,4,4,3,3,1,23,7,191870,1,11,5,2,5,1,4,6,0
3471,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,0,4,4,3,2,4,2,40,21,197170,1,21,10,1,10,9,4,7,0
3472,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,3,2,3,2,2,3,1,40,8,35440,3,18,15,3,11,5,10,5,0
3473,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,2,0,3,3,2,3,3,1,25,20,85000,4,12,6,2,2,1,2,5,0
3474,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,2,0,4,2,2,2,3,1,30,20,46610,1,11,12,3,12,1,7,5,0
3475,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,2,1,1,3,3,2,3,1,47,1,42490,2,13,25,2,17,12,11,7,0
3476,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,0,2,2,3,3,3,0,33,1,140260,1,12,1,4,1,0,0,5,0
3477,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,0,4,3,2,3,3,1,38,19,68930,0,17,16,3,15,5,8,7,0
3478,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,3,1,1,3,3,3,3,1,31,10,61250,0,13,3,3,2,1,2,6,0
3479,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,4,2,0,1,3,3,3,3,2,38,1,36690,2,19,10,2,8,7,7,6,0
3480,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,4,3,4,1,3,1,41,2,23870,3,17,12,1,5,1,0,7,0
3481,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2,1,1,3,1,2,2,3,0,47,21,46390,0,11,14,2,13,5,12,7,0
3482,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0,4,4,3,3,3,1,22,12,25340,0,11,4,1,3,1,2,5,0
3483,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,2,2,3,3,3,4,1,35,9,131420,1,25,10,4,10,0,8,7,0
3484,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,3,0,2,3,4,2,3,1,33,3,16110,0,14,10,2,9,8,1,8,0
3485,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2,3,0,3,3,2,3,3,1,32,3,53630,1,13,6,4,6,4,1,6,0
3486,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4,2,1,1,2,4,2,3,1,40,1,50710,8,17,8,3,1,0,0,5,0
3487,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2,3,0,2,3,2,3,3,1,32,1,136950,0,13,3,3,2,2,2,5,0
3488,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,1,1,1,3,4,3,3,1,39,4,134020,7,14,18,1,7,1,7,7,0
3489,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,2,1,2,3,3,2,3,1,38,20,20290,3,11,20,3,18,1,11,7,0
3490,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,2,2,3,3,4,3,3,1,32,18,63770,1,12,14,3,14,5,7,7,0
3491,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,4,1,3,3,4,3,3,1,37,1,54290,1,17,16,3,16,6,8,8,0
3492,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,2,3,3,4,1,25,2,27850,0,21,6,2,5,0,4,7,0
3493,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,1,1,1,3,4,3,3,0,52,2,46140,2,16,16,3,9,0,0,6,0
3494,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,5,3,3,3,3,1,3,3,1,21,10,66870,1,19,2,0,2,1,2,7,0
3495,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,1,4,2,4,4,3,0,39,3,47240,2,12,21,4,6,1,3,6,0
3496,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,0,4,2,1,3,3,2,23,2,61790,1,11,1,3,1,1,0,7,1
3497,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,0,1,3,4,3,3,1,36,24,61200,0,19,10,2,9,3,4,7,0
3498,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,4,3,2,2,3,2,36,16,105960,7,15,18,3,4,0,2,7,0
3499,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,3,2,3,2,4,0,56,8,54670,1,20,13,6,13,1,9,6,0
3500,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,3,2,1,2,3,2,4,1,42,17,99980,5,24,24,3,22,4,14,7,0
3501,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,4,2,1,4,1,3,3,4,1,56,10,40780,8,24,14,3,10,9,8,6,1
3502,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,3,2,4,3,1,41,13,109200,0,15,21,3,20,0,10,7,0
3503,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,1,4,3,3,3,3,1,34,1,62320,1,13,8,3,8,1,7,7,0
3504,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,2,4,3,3,0,36,1,132470,1,14,15,3,15,11,11,7,0
3505,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,3,3,2,3,3,1,41,1,40810,2,13,14,3,5,0,4,6,0
3506,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,0,4,3,1,3,3,1,32,9,57690,1,11,4,3,4,1,2,6,0
3507,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,3,3,0,1,3,4,2,4,1,38,23,39040,1,22,10,3,10,1,9,6,0
3508,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,2,3,3,2,3,2,50,4,167990,7,14,12,2,6,0,1,6,1
3509,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,0,2,2,4,2,3,1,36,22,29500,4,14,8,1,6,0,0,5,0
3510,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1,1,4,3,3,4,3,1,45,24,36290,8,16,8,2,5,0,1,5,0
3511,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,1,1,3,3,3,3,3,1,40,10,93620,2,11,8,6,2,2,2,5,0
3512,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,2,0,3,4,3,2,4,2,35,7,32290,1,25,10,2,10,0,2,8,0
3513,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4,1,1,3,3,3,3,3,1,40,17,35780,2,14,20,2,5,0,2,6,0
3514,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2,0,3,3,4,3,3,1,35,14,79880,1,18,4,3,4,1,1,6,0
3515,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3,2,0,4,1,1,3,3,1,29,5,75530,1,19,5,3,5,0,4,5,0
3516,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,3,2,0,2,2,4,4,3,1,39,25,197010,0,11,21,3,20,9,6,7,0
3517,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,0,2,3,1,3,3,0,31,8,147320,0,12,10,3,9,1,7,7,0
3518,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,4,2,0,4,3,3,3,4,1,26,11,92780,0,20,5,3,4,0,0,6,0
3519,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,3,3,4,3,3,2,36,5,13590,4,12,17,2,5,0,3,7,0
3520,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,4,3,1,3,3,1,39,2,47790,4,14,9,3,7,1,7,5,0
3521,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,1,1,2,3,2,3,4,1,27,8,164220,1,20,6,3,6,0,3,8,0
3522,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,4,2,2,2,3,2,49,6,29960,2,18,17,2,9,0,8,6,0
3523,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,2,4,3,3,3,1,34,4,12610,2,14,6,6,4,1,2,5,0
3524,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,2,1,4,3,3,1,41,7,20990,8,12,8,2,6,0,5,8,1
3525,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,1,3,3,2,3,4,2,49,1,58100,1,21,10,2,10,1,7,6,0
3526,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,0,4,3,3,3,3,1,37,2,56470,6,19,7,2,0,0,0,8,1
3527,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,4,1,1,3,2,2,3,1,27,5,44000,9,17,6,3,2,2,2,5,0
3528,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,4,2,4,2,3,2,32,9,35000,0,16,8,2,7,3,6,7,0
3529,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4,2,2,4,3,3,3,3,1,30,11,171690,1,17,1,2,1,0,0,5,0
3530,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,1,4,3,3,3,3,2,38,18,41620,0,15,10,1,9,1,8,7,0
3531,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,1,1,3,2,3,3,4,1,36,7,92040,6,23,17,2,7,7,7,7,0
3532,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4,2,0,1,3,2,3,3,1,35,3,32940,0,11,6,2,5,0,3,6,0
3533,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,1,1,2,3,3,3,1,31,2,39750,1,15,5,3,5,4,3,5,0
3534,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,1,3,2,3,4,2,3,1,34,28,107930,0,11,3,1,2,1,2,7,0
3535,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,2,3,1,4,3,1,29,16,36460,1,14,10,3,10,8,8,7,0
3536,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,2,0,1,3,4,3,3,1,53,11,21090,2,13,31,3,25,3,7,7,0
3537,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,3,0,1,2,3,2,3,0,24,1,93800,0,16,5,2,4,1,3,6,0
3538,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,1,1,3,3,1,3,3,1,36,1,54860,7,12,10,2,5,0,3,6,1
3539,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,4,1,1,3,2,3,3,1,34,24,27420,0,11,13,2,12,2,11,5,0
3540,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,2,1,3,3,4,3,3,1,21,2,137570,1,12,0,3,0,0,0,5,0
3541,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,2,3,1,1,3,1,34,15,84630,2,13,8,2,4,1,3,7,1
3542,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,0,3,2,3,3,3,1,53,2,31620,4,15,26,4,14,4,8,7,0
3543,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,0,2,3,1,3,3,2,32,10,165980,1,13,10,2,10,6,7,8,1
3544,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,3,2,0,3,3,2,2,4,1,42,10,66510,0,20,10,5,9,4,2,6,0
3545,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,1,3,4,3,3,1,44,3,23450,3,15,24,0,22,5,17,6,0
3546,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,2,2,2,1,1,3,1,46,2,34200,3,13,22,3,2,2,1,7,0
3547,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,1,0,3,3,4,3,3,1,33,3,43730,4,14,7,3,1,0,0,6,0
3548,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,5,0,4,4,4,3,4,1,44,26,47590,2,21,9,2,4,1,3,8,0
3549,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,1,1,4,3,3,3,3,1,30,1,53010,1,16,10,3,10,1,8,5,0
3550,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,4,1,1,4,4,4,3,3,1,39,1,36730,3,14,19,3,1,0,0,6,1
3551,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,1,0,4,2,3,2,3,1,43,9,12740,1,19,6,3,5,1,4,6,0
3552,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4,1,0,1,3,3,2,3,1,50,12,49000,1,11,3,3,3,0,2,8,1
3553,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4,3,0,4,3,4,3,3,1,35,2,104660,1,13,2,1,2,2,2,6,0
3554,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1,2,4,1,2,3,1,36,25,170070,9,12,6,2,1,0,0,8,0
3555,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,4,0,3,3,1,2,3,2,33,9,29090,2,11,10,2,5,1,3,6,0
3556,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,3,3,4,3,3,1,35,10,57650,1,14,1,2,1,0,0,5,0
3557,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,4,3,1,2,3,1,27,8,45990,1,15,1,3,1,0,0,7,0
3558,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,2,0,1,2,3,3,3,1,26,4,24040,1,12,1,6,1,0,1,7,1
3559,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,4,1,4,3,3,3,4,2,27,24,31720,1,20,9,1,9,1,7,6,0
3560,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4,1,1,3,3,4,1,3,2,30,1,20330,1,14,12,3,12,3,7,6,0
3561,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,2,1,2,3,3,3,3,1,41,20,102090,1,13,23,2,22,15,8,5,1
3562,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1,1,2,3,3,2,3,0,34,7,86200,0,13,10,2,9,8,7,7,0
3563,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,0,2,3,2,2,3,1,37,17,20640,4,16,8,3,1,0,0,5,0
3564,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,3,3,1,1,3,4,3,3,2,46,20,40350,4,14,14,2,9,0,8,8,0
3565,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,3,1,4,3,4,3,3,1,35,8,38380,1,16,1,2,1,0,1,6,0
3566,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4,1,0,1,3,3,1,3,1,48,2,45910,9,16,23,6,1,0,0,8,1
3567,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1,1,1,3,4,3,3,2,33,29,31800,1,14,15,2,15,8,12,7,0
3568,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,3,3,0,2,2,1,3,4,2,35,15,65490,1,20,9,3,9,1,8,6,0
3569,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,3,3,1,2,3,1,35,3,63880,3,13,4,6,2,2,2,8,0
3570,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,4,2,4,3,3,1,31,10,112440,3,12,10,3,7,1,7,5,0
3571,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,4,0,1,4,3,3,3,1,37,4,160320,1,13,7,2,7,0,7,6,0
3572,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,3,2,0,1,3,4,3,3,1,32,21,23620,1,11,9,2,9,7,8,7,0
3573,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,2,3,4,3,4,3,3,2,38,25,163280,1,17,10,2,10,9,9,5,0
3574,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,1,0,1,2,1,3,3,1,59,1,166060,7,11,28,6,21,7,9,6,0
3575,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,3,3,3,3,3,1,36,1,86060,1,14,17,3,17,12,8,5,0
3576,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,1,4,3,3,3,3,1,55,7,22720,2,17,21,2,5,0,2,7,0
3577,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,0,2,3,2,3,3,2,36,3,20180,1,13,6,5,6,0,3,6,0
3578,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,2,3,4,3,3,1,45,1,70830,2,12,25,5,1,0,0,6,0
3579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,2,2,1,3,3,2,35,9,40840,4,13,5,3,3,1,2,5,0
3580,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,4,3,4,2,3,4,3,1,36,7,144110,0,18,2,2,1,0,0,8,1
3581,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,3,1,1,2,3,2,3,2,59,10,23080,7,19,20,4,4,1,3,6,0
3582,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,3,3,2,3,3,1,29,28,48410,0,11,6,3,5,0,4,7,0
3583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,1,3,3,2,1,4,1,31,3,42850,1,21,1,2,1,1,0,5,0
3584,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4,2,1,2,3,2,2,3,1,32,3,97150,1,15,10,1,10,0,9,7,0
3585,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,2,0,2,3,4,3,3,1,36,2,43200,0,17,5,2,1,0,0,6,0
3586,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,0,3,3,4,3,3,1,31,27,21320,1,18,11,3,11,1,8,5,0
3587,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,1,3,3,1,4,3,1,35,2,101240,0,14,16,2,15,2,8,5,0
3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,4,4,1,1,3,1,45,14,54730,4,13,17,3,0,0,0,8,0
3589,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,3,1,4,3,3,3,1,37,1,52070,4,17,16,3,5,0,2,6,0
3590,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,4,1,4,2,4,3,3,1,30,18,22960,1,18,10,2,10,3,0,8,0
3591,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,3,0,2,3,3,3,3,1,35,20,40690,1,13,6,5,6,0,4,7,0
3592,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,1,1,3,4,3,3,1,55,2,74410,3,12,24,4,1,1,0,6,0
3593,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,2,2,3,4,4,3,0,38,11,24300,7,13,17,2,13,1,9,8,0
3594,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,1,0,1,3,2,3,3,1,34,8,58780,1,14,5,1,5,1,3,7,0
3595,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1,4,2,4,3,3,1,56,2,26440,4,11,37,2,6,0,2,6,0
3596,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,3,3,3,1,3,4,1,23,10,64390,3,22,3,2,0,0,0,5,0
3597,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,5,0,4,3,4,2,3,1,51,29,24510,3,17,10,2,4,0,3,6,0
3598,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,1,1,3,3,4,4,4,1,30,8,63920,1,21,11,2,11,10,8,7,0
3599,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,3,3,4,3,4,1,46,1,97140,1,22,9,0,9,4,7,5,1
3600,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,2,3,2,2,2,3,2,40,6,60770,1,16,22,2,22,11,11,7,0
3601,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,3,3,2,2,3,3,1,30,9,92500,1,12,11,0,11,2,7,7,0
3602,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,3,2,1,3,3,2,46,12,20740,2,15,21,3,10,9,5,8,0
3603,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,1,0,2,3,3,2,3,1,32,15,101690,1,14,12,6,11,5,7,6,0
3604,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,3,2,4,1,54,25,48550,9,25,16,2,4,0,3,7,0
3605,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,2,3,1,2,3,3,4,1,24,6,40870,0,20,4,1,3,0,2,7,0
3606,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,4,2,0,2,4,3,2,3,0,28,9,23670,1,13,5,2,5,0,4,5,0
3607,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,2,0,4,2,3,4,3,1,58,8,29720,0,14,38,2,37,1,8,6,0
3608,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,2,4,2,2,3,0,44,23,195860,4,16,17,3,3,1,2,6,0
3609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,4,3,1,2,3,1,32,12,20610,1,15,1,2,1,0,0,7,0
3610,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,4,4,1,1,3,3,2,4,1,34,1,41980,1,22,16,2,16,2,10,7,0
3611,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,3,4,4,3,4,0,37,24,68150,5,20,17,3,1,0,0,7,0
3612,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,2,0,3,3,4,3,3,0,59,12,47230,9,14,30,0,3,2,2,6,0
3613,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,0,3,3,3,2,3,1,25,10,82370,1,13,6,6,6,0,3,8,1
3614,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,3,1,1,4,3,4,3,4,1,25,26,88530,1,22,2,3,2,2,1,7,0
3615,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,2,3,4,3,3,1,22,2,193310,1,12,1,2,0,0,0,6,0
3616,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,1,2,1,3,3,2,51,1,20730,3,14,23,4,13,12,8,6,0
3617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,1,3,3,3,3,2,34,4,55620,1,15,9,3,9,0,6,7,1
3618,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1,0,4,3,4,3,3,0,54,9,196130,2,17,23,5,5,4,4,7,0
3619,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,1,2,3,3,3,3,1,24,2,34070,0,13,6,4,5,1,2,6,0
3620,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,3,3,2,3,3,1,34,4,50630,6,12,12,2,1,0,0,5,0
3621,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,3,3,4,3,3,1,37,6,46390,2,12,12,3,5,1,3,5,0
3622,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,3,3,1,3,4,1,34,9,48760,2,21,14,3,11,5,8,7,0
3623,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,3,1,0,2,3,4,3,3,2,36,7,26900,0,11,10,1,9,2,8,7,0
3624,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,1,3,4,3,3,1,36,1,175670,5,13,7,6,1,0,0,7,0
